title,content,poster_path,cluster
Fast X,"Fast X Action, Crime, Thriller Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever. en",/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,3
Mortal Kombat,"Mortal Kombat Action, Fantasy, Adventure Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe. en",/ybrX94xQm8lXYpZAPRmwD9iIbWP.jpg,11
The Invisible Man,"The Invisible Man Thriller, Science Fiction, Horror When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see. en",/5EufsDwXdY2CVttYOk2WtYhgKpa.jpg,1
Zombieland: Double Tap,"Zombieland: Double Tap Horror, Comedy Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family. en",/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg,8
Jungle Cruise,"Jungle Cruise Fantasy, Adventure, Action Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine. en",/yKy9ELL8CON5sqDg4yIvBb5LTZL.jpg,11
The Menu,"The Menu Comedy, Horror, Thriller A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises. en",/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg,8
Wrath of Man,"Wrath of Man Thriller, Crime, Drama A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score. en",/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,3
Five Feet Apart,"Five Feet Apart Romance, Drama Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction. en",/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,6
The Wild Robot,"The Wild Robot Animation, Science Fiction, Family, Adventure After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose. en",/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,1
Sonic the Hedgehog 2,"Sonic the Hedgehog 2 Action, Adventure, Family, Comedy After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands. en",/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,11
The Substance,"The Substance Horror, Science Fiction, Thriller A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself. en",/lqoMzCcZYEFK729d6qzt349fB4o.jpg,1
Detective Ujjwalan,"Detective Ujjwalan Mystery, Crime In the village of Plaachikkaavu, a local detective, Ujjwalan, must outsmart a mysterious figure in a deadly battle of wits, where his skills are put to the ultimate test. ml",/rVCNbMW2bmbPE2XaUMUsnA9YgAh.jpg,2
Namma Veettu Pillai,"Namma Veettu Pillai Comedy, Action Arumpon wants his sister to get married into a good family, but is forced to accept her marriage to a local goon, with whom he is at loggerheads. Will the brother-sister relationship survive? ta",/4v4lArw7kpFBmipcJYghFpP1WHx.jpg,10
Guna 369,"Guna 369 Romance, Action Guna is a happy-go-lucky guy who believes the solution to solving issues is not through violence but through compromise.When he is framed for a crime he didn't commit by someone close to him, Guna is left with no choice and forced to the extremes to prove his innocence. te",/1LuEpIbLDbKOJT1CpfhhXTnIK8T.jpg,3
Vivaha Bhojanambu,Vivaha Bhojanambu Comedy A stingy miser gets the shock of his life when a nation-wide lock-down thwarts his attempts for a cost-effective marriage. te,/2MydU7CYjGmEmL7RMlK9bXkIck9.jpg,7
Pottu,"Pottu Horror A MBBS student attempts suicide by cutting his hand after performing badly at college,. Things take a turn when his blood spills on a tomb of Pottu, and a mysterious power enters his body which forces him to behave like a girl. ta",/hT2hfqPYIemdqhxrrC52NEMaXAu.jpg,8
Simba,"Simba Comedy, Drama, Fantasy A stoner befriends a Great Dane, who is the pet of his neighbour, and tries to make her fall in love with him. ta",/dwz5a9JSvJKNY8Sg0t6Fw3OEXIY.jpg,7
Nenjam Marappathillai,"Nenjam Marappathillai Thriller, Horror A god-fearing young woman who takes up the job of a caretaker in a rich household tries to take revenge on her lustful employer. ta",/bPXGDymWKvqXe8DbfqHM5OCubcp.jpg,5
Kee,"Kee Thriller, Action A hacker gets the shock of his life when another hacker tries to destroy his dear ones. ta",/enMQ5OwSio2uaZBLIWde1B7SlSp.jpg,3
Sivaranjiniyum Innum Sila Pengalum,"Sivaranjiniyum Innum Sila Pengalum Drama Three women, who belong to different walks of life, go through severe identity crisis because of the patriarchal system in their respective families. Set in three different time periods, the movie throws light on their helplessness and other myriad issues faced by these married women despite them having their life partners by their side. ta",/tcywbi4nJR6snUSYAKOKlO9CkyR.jpg,7
Peranbu,"Peranbu Drama, Family A single father tries to raise his daughter, who has cerebral palsy, even as she is beginning to wake up to her sexuality. ta",/uogOObqRReG91niJ2X7WNMpRkH8.jpg,10
Azhiyatha Kolangal 2,Azhiyatha Kolangal 2 Drama An unexpected incident turns the life of a celebrated writer and his college girlfriend topsy-turvy. ta,/pRiSTZf3s01HQ2gc4gZpommW7yu.jpg,7
1945,"1945 Drama, History, Action Set in Burma in the year 1945, Netaji Subhash Chandra Bose plans to launch the INA to fight the British. This is also the time when Adi comes back to Burma to take care of his family business. Upon his arrival, he gets engaged to a British Tasildar’s daughter. Just as he is set to get married, the atrocities of the British keep growing and Adi is forced to fight the British. ta",/8d3H8zl3ZhXVe3LbM7nNfkm74eu.jpg,7
Enai Noki Paayum Thota,"Enai Noki Paayum Thota Action, Drama, Romance A college student’s life takes an unexpected turn when he falls for an actress caught in a dangerous web of control. As their love story unfolds, he is drawn into a high-stakes world where survival becomes the ultimate challenge. ta",/tifywnVmCol7XPQWR06tTrygTT4.jpg,4
Super Deluxe,"Super Deluxe Comedy, Thriller, Drama, Crime An unfaithful newly-wed wife, an estranged parent, a priest and an angry son suddenly find themselves in the most unexpected predicaments, each poised to experience their destiny, all on one fateful day. ta",/rTsYDdFWyw87CTk4YgJO6nYmVcJ.jpg,3
Chidiya,"Chidiya Adventure, Drama, Family Three restless cousins search for a way to achieve their dream of playing badminton in a little Indian town, overcoming obstacles such like the lack of a play area, the necessary equipment, having to go to work all day and dealing with a single mother and stuck-up neighbors. hi",/mj5Vq4O6O27vuzlhJHW5iTjaIG5.jpg,10
Tadka,"Tadka Comedy, Drama, Romance A middle-aged Tukaram is passionate about food and archaeology but it’s a misplaced call from Madhura that adds the tadka to his life. While love simmers, Nicole and Sidharth’s story spices up too. hi",/7cE9ZPnIJmct8URu61j19OTASNY.jpg,9
The Song of Scorpions,"The Song of Scorpions Drama While Nooran, learns the ancient art of healing with music from her mother, Aadam a camel trader listens to her sing and falls in love with her and they marry. But soon, Nooran discovers treachery and must avenge herself and rediscover her lost song. hi",/4XuS7kJjR0wg8BNmazdNYmwoJJu.jpg,4
Saaho,"Saaho Action, Adventure, Thriller A battle for power ensues as warring gangters thrive to gain possession of a ""black box"" that can make them richer than they already are, and an undercover cop intervenes with the help of his sharp intellect and an instinct to kill. te",/abjWQwUakmBUecf73jiZDx5iex0.jpg,11
Moothon,"Moothon Crime, Drama A child from Lakshadweep sets off to Mumbai in pursuit of Akbar, an elder brother who left the island due to his sexual orientation. ml",/wyyHGE5uHgUFDUKDHzO6TGq6EJs.jpg,3
Ayngaran,"Ayngaran Action, Drama A young mechanical engineer invents a machine that not only saves a four-year-old baby girl from a borewell pit, but also unearths a mysterious theft case in the city. ta",/nDEMetMugPfTxslrCb5pP0EpvKn.jpg,5
Kuppathu Raja,"Kuppathu Raja Action, Comedy, Drama A story about the relationship between the slum dwellers in Chennai and how certain anti-social elements create unrest in their lives. ta",/x7ZTIUpcR3NZAO9JoCRF51wrEK2.jpg,7
The Accidental Prime Minister,"The Accidental Prime Minister History, Drama Based on the memoir by Indian policy analyst Sanjaya Baru, The Accidental Prime Minister explores Manmohan Singh's tenure as the Prime Minister of India, and the kind of control he had over his cabinet and the country. hi",/ec6UmcBD4z76ZzlbZJWpHyr75yd.jpg,7
Oru Pakka Kathai,"Oru Pakka Kathai Family, Drama A young couple, Meera and Saravanan, are all set to get married after their parents approve of their long-standing love. But all hell breaks loose when Meera reveals a secret. ta",/igTnqJR5i8A4dvC5tU3Je40ovas.jpg,10
Drive,"Drive Action, Thriller A notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities, who have their own dirty secrets. hi",/1ZUNyvVGTPkeBVXXTMnhIRoXlfo.jpg,3
Sigai,"Sigai Drama, Thriller A pimp must investigate the sudden disappearance of his network’s most demanded prostitute. ta",/7rXhPGangT1FazqmGR2m44f2fcq.jpg,3
Sathru,"Sathru Romance, Action, Thriller The kidnapping comes to a jolting halt when an honest police inspector decides to punish a five-member gang of youngsters who kidnap children for ransom. ta",/tw7MXERmNWb8sAreAiJkiU5wuz1.jpg,3
The Goat Life,"The Goat Life Drama, Adventure Indian migrant worker Najeeb Muhammad goes to Saudi Arabia to earn money. However, in a twist of fate, he finds himself living a slave-like existence, herding goats in the middle of the desert. ml",/vwRkVhvJuAFz4i8udXMNkcJCztc.jpg,7
100% Kaadhal,"100% Kaadhal Drama, Romance, Family Balu and Mahalakshmi fall for each other but separate due to ego problems. Years later, when their grandmother falls ill, they are forced to confront each other resulting in chaos for both their families. ta",/5f8ywBhL3MGuGuLeb3Niui0Et9l.jpg,9
